show_id,title,type,platform,primary_genre,imdb_rating,rotten_tomatoes_score,duration_minutes,release_year,hours_watched_million,engagement,score,release_period,total_titles,avg_imdb,avg_rt,total_hours_watched_million,avg_budget,total_awards
s12160,A Fragile Heart,Movie,Amazon Prime Video,Comedy,7.6,59,105.0,2013,27,27,6.92,Mid,2180,6.86,68.5,152111,20.3,694
s12161,Between Tomorrow and Never,Movie,Netflix,Animation,6.5,56,94.0,1994,93,93,6.14,Older,876,6.8,67.75,72738,52.61,267
s12162,The Oracle,Movie,Netflix,Comedy,4.1,48,123.0,2020,0,0,4.38,Recent,2180,6.86,68.5,152111,20.3,694
s12163,A Quiet Place,Movie,Netflix,Action,7.6,81,116.0,2018,17,17,7.8,Recent,1078,6.78,67.18,72029,49.17,321
s12164,In the Name of Love,Movie,Netflix,Comedy,5.0,42,117.0,2020,84,84,4.68,Recent,2180,6.86,68.5,152111,20.3,694
s12165,In the Shadow of Giants,Movie,Netflix,Action,6.9,75,105.0,2020,18,18,7.14,Recent,1078,6.78,67.18,72029,49.17,321
s12166,Bridgerton,TV Show,Hulu,Game Show,7.6,61,,2002,0,0,7.0,Older,139,6.78,66.91,8621,,32
s12167,Between Lines,Movie,Amazon Prime Video,Adventure,5.7,50,92.0,2003,48,48,5.42,Older,332,6.86,67.9,29049,19.63,104
s12168,The Crown,TV Show,Disney+,Crime,8.2,81,,2016,71,71,8.16,Recent,1002,6.83,68.01,65679,20.92,261
s12169,In the Depths of Night,Movie,Amazon Prime Video,Horror,5.9,61,97.0,1995,40,40,5.98,Older,519,6.55,64.52,39706,21.33,128
s12170,Between Two Worlds,Movie,Apple TV+,Drama,6.5,55,96.0,2024,3,3,6.1,Recent,2832,6.82,67.28,188250,20.92,853
s12171,Between Tomorrow and Never,Movie,Netflix,Sci-Fi,5.0,42,115.0,2009,0,0,4.68,Mid,873,6.85,68.19,83711,48.59,303
s12172,House of Cards,TV Show,Hulu,Documentary,7.1,85,,2009,19,19,7.66,Mid,1065,6.91,68.65,61809,3.64,360
s12173,A Quiet Place,Movie,Paramount+,Drama,7.6,76,72.0,2015,3,3,7.6,Mid,2832,6.82,67.28,188250,20.92,853
s12174,The Marvelous Mrs,TV Show,Netflix,Documentary,6.1,67,,2024,5,5,6.34,Recent,1065,6.91,68.65,61809,3.64,360
s12175,A Distant Memory,Movie,Netflix,Comedy,5.3,52,89.0,2016,2,2,5.26,Recent,2180,6.86,68.5,152111,20.3,694
s12176,In the Heart of Winter,Movie,Netflix,Sci-Fi,4.6,43,109.0,2021,173,173,4.48,Recent,873,6.85,68.19,83711,48.59,303
s12177,In the Heart of Winter,Movie,Apple TV+,Action,5.5,62,78.0,2023,6,6,5.78,Recent,1078,6.78,67.18,72029,49.17,321
s12178,Midnight,Movie,Netflix,Adventure,6.0,57,134.0,1996,3,3,5.88,Older,332,6.86,67.9,29049,19.63,104
s12179,When the Stars Fall,Movie,Disney+,Adventure,6.8,61,118.0,1981,5,5,6.52,Older,332,6.86,67.9,29049,19.63,104
s12180,Vertigo,Movie,Disney+,Comedy,7.6,75,90.0,2014,6,6,7.56,Mid,2180,6.86,68.5,152111,20.3,694
s12181,The Lincoln Lawyer,TV Show,Amazon Prime Video,Comedy,7.2,69,,2024,2,2,7.08,Recent,2180,6.86,68.5,152111,20.3,694
s12182,Kingdom,TV Show,Netflix,Documentary,5.0,36,,2022,0,0,4.44,Recent,1065,6.91,68.65,61809,3.64,360
s12183,Eclipse,Movie,Disney+,Thriller,6.6,72,131.0,2018,59,59,6.84,Recent,1155,6.79,67.52,83691,20.39,367
s12184,A Fragile Heart,Movie,Disney+,War,5.8,63,66.0,2022,11,11,6.0,Recent,102,6.88,68.19,7395,18.04,32
s12185,Revelation,Movie,Hulu,Drama,5.1,41,114.0,2016,0,0,4.7,Recent,2832,6.82,67.28,188250,20.92,853
s12186,Midnight,Movie,Hulu,Animation,7.5,64,72.0,2020,6,6,7.06,Recent,876,6.8,67.75,72738,52.61,267
s12187,The Conductor,Movie,Apple TV+,Drama,7.5,75,108.0,2015,0,0,7.5,Mid,2832,6.82,67.28,188250,20.92,853
s12188,The Morning Show,TV Show,Apple TV+,Documentary,7.0,85,,2015,169,169,7.6,Mid,1065,6.91,68.65,61809,3.64,360
s12189,The Marvelous Mrs,TV Show,Disney+,Documentary,7.4,92,,2019,9,9,8.12,Recent,1065,6.91,68.65,61809,3.64,360
s12190,Between Lives,Movie,HBO Max,Animation,5.8,48,104.0,2016,2,2,5.4,Recent,876,6.8,67.75,72738,52.61,267
s12191,In the Heart of Winter,Movie,Amazon Prime Video,Action,5.4,60,96.0,2007,1,1,5.64,Mid,1078,6.78,67.18,72029,49.17,321
s12192,The Watchmaker,Movie,Disney+,Drama,6.8,70,124.0,2002,0,0,6.88,Older,2832,6.82,67.28,188250,20.92,853
s12193,Vertigo,Movie,Amazon Prime Video,Drama,7.4,66,137.0,2020,3,3,7.08,Recent,2832,6.82,67.28,188250,20.92,853
s12194,Ozark: Uprising,TV Show,Amazon Prime Video,Kids,8.1,75,,2017,50,50,7.86,Recent,388,6.81,67.13,28861,,114
s12195,The Sandman: Return,TV Show,Amazon Prime Video,Drama,7.0,75,,2023,32,32,7.2,Recent,2832,6.82,67.28,188250,20.92,853
s12196,The Oracle,Movie,Disney+,Drama,6.2,51,118.0,2013,7,7,5.76,Mid,2832,6.82,67.28,188250,20.92,853
s12197,Emily in Paris,TV Show,Hulu,Comedy,7.1,63,,2019,6,6,6.78,Recent,2180,6.86,68.5,152111,20.3,694
s12198,Fallout,TV Show,Disney+,Drama,8.2,69,,2018,27,27,7.68,Recent,2832,6.82,67.28,188250,20.92,853
s12199,Dark,TV Show,Amazon Prime Video,Drama,6.0,58,,2023,129,129,5.92,Recent,2832,6.82,67.28,188250,20.92,853
s12200,Beyond Reality,Movie,Amazon Prime Video,Thriller,7.7,88,132.0,2025,16,16,8.14,Recent,1155,6.79,67.52,83691,20.39,367
s12201,The Diplomat,TV Show,Disney+,Animation,5.1,50,,1991,852,852,5.06,Older,876,6.8,67.75,72738,52.61,267
s12202,The Morning Show,TV Show,Amazon Prime Video,Thriller,6.9,79,,2016,30,30,7.3,Recent,1155,6.79,67.52,83691,20.39,367
s12203,The Last Summer,Movie,Amazon Prime Video,Horror,7.8,71,70.0,2017,2,2,7.52,Recent,519,6.55,64.52,39706,21.33,128
s12204,Money Heist: Revenge,TV Show,Netflix,Thriller,7.8,77,,2011,18,18,7.76,Mid,1155,6.79,67.52,83691,20.39,367
s12205,The Night Agent,TV Show,Disney+,Comedy,7.4,71,,2021,1,1,7.28,Recent,2180,6.86,68.5,152111,20.3,694
s12206,When We Were Young,Movie,Amazon Prime Video,Romance,5.8,55,71.0,1982,43,43,5.68,Older,590,6.8,67.26,45855,19.1,187
s12207,Revelation,Movie,Netflix,Action,6.4,70,85.0,2023,140,140,6.64,Recent,1078,6.78,67.18,72029,49.17,321
s12208,Between Two Worlds,Movie,Amazon Prime Video,Horror,7.8,76,90.0,2003,82,82,7.72,Older,519,6.55,64.52,39706,21.33,128
s12209,The Gentlemen: Legacy,TV Show,Netflix,Animation,6.3,48,,1982,3,3,5.7,Older,876,6.8,67.75,72738,52.61,267
s12210,The Recruit,TV Show,Disney+,Kids,5.6,58,,2007,3,3,5.68,Mid,388,6.81,67.13,28861,,114
s12211,A Dark Mirror,Movie,Netflix,Thriller,5.7,57,109.0,2020,1,1,5.7,Recent,1155,6.79,67.52,83691,20.39,367
s12212,Revelation,Movie,Apple TV+,Fantasy,8.1,86,111.0,2026,19,19,8.3,Recent,286,6.76,67.0,13827,49.88,83
s12213,The Recruit,TV Show,Hulu,Drama,7.3,74,,2023,109,109,7.34,Recent,2832,6.82,67.28,188250,20.92,853
s12214,The Recruit,TV Show,Hulu,Kids,6.8,68,,2026,54,54,6.8,Recent,388,6.81,67.13,28861,,114
s12215,In the Depths of Night,Movie,Amazon Prime Video,Drama,7.4,79,123.0,2013,17,17,7.6,Mid,2832,6.82,67.28,188250,20.92,853
s12216,The Diplomat: Origins,TV Show,Hulu,Comedy,8.0,61,,2008,8,8,7.24,Mid,2180,6.86,68.5,152111,20.3,694
s12217,Lupin,TV Show,HBO Max,Comedy,6.2,62,,2026,2,2,6.2,Recent,2180,6.86,68.5,152111,20.3,694
s12218,Between Us,Movie,Netflix,Action,8.2,86,114.0,2012,9,9,8.36,Mid,1078,6.78,67.18,72029,49.17,321
s12219,Between Lines,Movie,Apple TV+,Action,7.7,73,102.0,2019,8,8,7.54,Recent,1078,6.78,67.18,72029,49.17,321
s12220,Labyrinth,Movie,Netflix,Horror,7.8,72,122.0,2016,18,18,7.56,Recent,519,6.55,64.52,39706,21.33,128
s12221,A Dark Mirror,Movie,HBO Max,Comedy,6.7,72,108.0,2021,8,8,6.9,Recent,2180,6.86,68.5,152111,20.3,694
s12222,Between Lines,Movie,Paramount+,Romance,8.4,99,118.0,2022,0,0,9.0,Recent,590,6.8,67.26,45855,19.1,187
s12223,Eclipse,Movie,Disney+,Sci-Fi,8.0,83,115.0,2025,0,0,8.12,Recent,873,6.85,68.19,83711,48.59,303
s12224,In the Shadow of Giants,Movie,Netflix,Action,8.5,77,103.0,2025,0,0,8.18,Recent,1078,6.78,67.18,72029,49.17,321
s12225,The Gentlemen,TV Show,Hulu,Sci-Fi,6.4,49,,1989,1,1,5.8,Older,873,6.85,68.19,83711,48.59,303
s12226,The Marvelous Mrs,TV Show,Netflix,Crime,7.4,71,,2026,1,1,7.28,Recent,1002,6.83,68.01,65679,20.92,261
s12227,Kingdom,TV Show,Amazon Prime Video,Mystery,7.6,65,,2002,3,3,7.16,Older,368,6.97,69.91,26928,18.61,156
s12228,Between Lines,Movie,Disney+,Comedy,8.1,77,78.0,1996,1,1,7.94,Older,2180,6.86,68.5,152111,20.3,694
s12229,Shogun,TV Show,Apple TV+,Anime,5.0,45,,2018,1,1,4.8,Recent,287,6.84,67.46,28260,,88
s12230,The Witcher,TV Show,Disney+,Documentary,5.4,55,,2016,10,10,5.44,Recent,1065,6.91,68.65,61809,3.64,360
s12231,Paradox,Movie,Amazon Prime Video,Thriller,5.4,50,101.0,2012,119,119,5.24,Mid,1155,6.79,67.52,83691,20.39,367
s12232,Between Lines,Movie,Netflix,Romance,7.6,65,81.0,2016,15,15,7.16,Recent,590,6.8,67.26,45855,19.1,187
s12233,A Quiet Place,Movie,HBO Max,Documentary,6.1,56,81.0,2013,65,65,5.9,Mid,1065,6.91,68.65,61809,3.64,360
s12234,The Diplomat,TV Show,HBO Max,Comedy,8.1,78,,2010,2,2,7.98,Mid,2180,6.86,68.5,152111,20.3,694
s12235,Beyond the Horizon,Movie,Paramount+,Action,7.8,96,125.0,1984,62,62,8.52,Older,1078,6.78,67.18,72029,49.17,321
s12236,The Last Kingdom,Movie,Netflix,Romance,5.1,45,107.0,2024,5599,5599,4.86,Recent,590,6.8,67.26,45855,19.1,187
s12237,The Pilgrim,Movie,Netflix,Adventure,5.5,57,112.0,2024,0,0,5.58,Recent,332,6.86,67.9,29049,19.63,104
s12238,The Diplomat,TV Show,Disney+,Drama,5.6,50,,2016,27,27,5.36,Recent,2832,6.82,67.28,188250,20.92,853
s12239,Lupin,TV Show,Amazon Prime Video,Reality TV,4.2,30,,1995,18,18,3.72,Older,618,6.56,65.36,37974,,146
s12240,A Fragile Heart,Movie,Disney+,Comedy,5.8,55,77.0,2021,47,47,5.68,Recent,2180,6.86,68.5,152111,20.3,694
s12241,The Empress,TV Show,Hulu,Drama,7.6,76,,2012,816,816,7.6,Mid,2832,6.82,67.28,188250,20.92,853
s12242,Between Us,Movie,Netflix,Drama,6.0,68,156.0,2016,7,7,6.32,Recent,2832,6.82,67.28,188250,20.92,853
s12243,The Bear,TV Show,Netflix,Crime,8.2,80,,2016,1,1,8.12,Recent,1002,6.83,68.01,65679,20.92,261
s12244,Lupin,TV Show,Netflix,Documentary,7.4,88,,2011,4,4,7.96,Mid,1065,6.91,68.65,61809,3.64,360
s12245,The Lincoln Lawyer,TV Show,Amazon Prime Video,Reality TV,6.7,66,,1990,4,4,6.66,Older,618,6.56,65.36,37974,,146
s12246,The Pilgrim,Movie,Netflix,Horror,8.0,75,84.0,2015,55,55,7.8,Mid,519,6.55,64.52,39706,21.33,128
s12247,The Watchmaker,Movie,Amazon Prime Video,Action,7.7,98,94.0,2017,0,0,8.54,Recent,1078,6.78,67.18,72029,49.17,321
s12248,Peaky Blinders: Revenge,TV Show,Apple TV+,Documentary,7.9,85,,2023,3,3,8.14,Recent,1065,6.91,68.65,61809,3.64,360
s12249,Vertigo,Movie,Netflix,Sci-Fi,7.7,92,125.0,2022,430,430,8.3,Recent,873,6.85,68.19,83711,48.59,303
s12250,The Night Agent,TV Show,Amazon Prime Video,Drama,8.4,74,,2010,39,39,8.0,Mid,2832,6.82,67.28,188250,20.92,853
s12251,The Hunter,Movie,Peacock,Sci-Fi,6.5,65,83.0,2011,46,46,6.5,Mid,873,6.85,68.19,83711,48.59,303
s12252,A Broken Promise,Movie,Amazon Prime Video,Action,5.3,43,162.0,2015,38,38,4.9,Mid,1078,6.78,67.18,72029,49.17,321
s12253,Between Two Worlds,Movie,Netflix,Drama,7.3,78,82.0,2022,40,40,7.5,Recent,2832,6.82,67.28,188250,20.92,853
s12254,Between Tomorrow and Never,Movie,Netflix,Action,6.4,63,104.0,2000,107,107,6.36,Older,1078,6.78,67.18,72029,49.17,321
s12255,Fallout,TV Show,HBO Max,Anime,6.7,63,,1988,492,492,6.54,Older,287,6.84,67.46,28260,,88
s12256,The Conductor,Movie,Hulu,Romance,5.9,62,148.0,2011,387,387,6.02,Mid,590,6.8,67.26,45855,19.1,187
s12257,Lupin,TV Show,Netflix,Comedy,6.5,73,,2007,21,21,6.82,Mid,2180,6.86,68.5,152111,20.3,694
s12258,Labyrinth,Movie,Netflix,Romance,7.9,93,96.0,2018,4,4,8.46,Recent,590,6.8,67.26,45855,19.1,187
s12259,The Sandman,TV Show,Disney+,Reality TV,5.9,68,,2022,574,574,6.26,Recent,618,6.56,65.36,37974,,146
s12260,The Marvelous Mrs: Revenge,TV Show,Amazon Prime Video,Drama,8.4,92,,2014,23,23,8.72,Mid,2832,6.82,67.28,188250,20.92,853
s12261,The Lincoln Lawyer,TV Show,HBO Max,Game Show,7.2,83,,2022,4,4,7.64,Recent,139,6.78,66.91,8621,,32
s12262,The Conductor,Movie,Paramount+,Drama,4.8,31,112.0,2006,1,1,4.12,Mid,2832,6.82,67.28,188250,20.92,853
s12263,The Last Journey,Movie,Amazon Prime Video,Sci-Fi,6.3,64,95.0,2010,118,118,6.34,Mid,873,6.85,68.19,83711,48.59,303
s12264,Ozark,TV Show,Apple TV+,Drama,7.0,63,,2011,37,37,6.72,Mid,2832,6.82,67.28,188250,20.92,853
s12265,In the Heart of Winter,Movie,HBO Max,Horror,4.5,38,162.0,2020,23,23,4.22,Recent,519,6.55,64.52,39706,21.33,128
s12266,The Watchmaker,Movie,Disney+,Comedy,5.6,56,90.0,2002,39,39,5.6,Older,2180,6.86,68.5,152111,20.3,694
s12267,The Gentlemen: Revenge,TV Show,Disney+,Sci-Fi,5.5,51,,2007,124,124,5.34,Mid,873,6.85,68.19,83711,48.59,303
s12268,When Love Breaks,Movie,HBO Max,Thriller,6.9,73,99.0,2021,5,5,7.06,Recent,1155,6.79,67.52,83691,20.39,367
s12269,Between Us,Movie,Amazon Prime Video,Drama,6.9,56,82.0,2016,26,26,6.38,Recent,2832,6.82,67.28,188250,20.92,853
s12270,Ozark,TV Show,Netflix,Comedy,4.5,42,,2015,2,2,4.38,Mid,2180,6.86,68.5,152111,20.3,694
s12271,Fallout: Origins,TV Show,Netflix,Thriller,4.2,60,,2026,8,8,4.92,Recent,1155,6.79,67.52,83691,20.39,367
s12272,Money Heist,TV Show,Netflix,Comedy,6.8,63,,1992,22,22,6.6,Older,2180,6.86,68.5,152111,20.3,694
s12273,Kingdom,TV Show,Apple TV+,Animation,6.4,52,,2002,3,3,5.92,Older,876,6.8,67.75,72738,52.61,267
s12274,The Empress,TV Show,Amazon Prime Video,Game Show,7.8,79,,2005,10,10,7.84,Older,139,6.78,66.91,8621,,32
s12275,The Last of Us,TV Show,Netflix,Animation,6.5,80,,2011,2,2,7.1,Mid,876,6.8,67.75,72738,52.61,267
s12276,When You Return,Movie,Netflix,Action,6.9,51,111.0,2013,7,7,6.18,Mid,1078,6.78,67.18,72029,49.17,321
s12277,Between Lives,Movie,Hulu,Drama,6.6,67,105.0,2017,4,4,6.64,Recent,2832,6.82,67.28,188250,20.92,853
s12278,When Night Comes,Movie,Amazon Prime Video,Drama,7.3,76,106.0,2022,3,3,7.42,Recent,2832,6.82,67.28,188250,20.92,853
s12279,The Recruit,TV Show,Hulu,Comedy,7.4,78,,2014,7,7,7.56,Mid,2180,6.86,68.5,152111,20.3,694
s12280,The Recruit: Return,TV Show,Netflix,Reality TV,7.3,68,,2019,2,2,7.1,Recent,618,6.56,65.36,37974,,146
s12281,Beyond Reality,Movie,Apple TV+,Crime,6.6,68,133.0,2014,134,134,6.68,Mid,1002,6.83,68.01,65679,20.92,261
s12282,A Dark Mirror,Movie,HBO Max,Drama,7.7,95,136.0,2010,15,15,8.42,Mid,2832,6.82,67.28,188250,20.92,853
s12283,Emily in Paris,TV Show,Amazon Prime Video,Comedy,7.1,73,,2020,2,2,7.18,Recent,2180,6.86,68.5,152111,20.3,694
s12284,Paradox,Movie,Netflix,Thriller,5.2,47,64.0,2013,23,23,5.0,Mid,1155,6.79,67.52,83691,20.39,367
s12285,The Last Dance,Movie,Hulu,Drama,7.2,68,74.0,2011,231,231,7.04,Mid,2832,6.82,67.28,188250,20.92,853
s12286,The Boys,TV Show,Netflix,Comedy,7.9,78,,2019,84,84,7.86,Recent,2180,6.86,68.5,152111,20.3,694
s12287,The Conductor,Movie,Amazon Prime Video,Mystery,6.3,63,151.0,1989,12,12,6.3,Older,368,6.97,69.91,26928,18.61,156
s12288,When You Return,Movie,Netflix,Drama,7.1,57,85.0,2010,1,1,6.54,Mid,2832,6.82,67.28,188250,20.92,853
s12289,The Recruit: Origins,TV Show,Disney+,Sci-Fi,7.6,75,,2015,21,21,7.56,Mid,873,6.85,68.19,83711,48.59,303
s12290,Wednesday,TV Show,Netflix,Reality TV,7.6,69,,1995,9,9,7.32,Older,618,6.56,65.36,37974,,146
s12291,Beyond Reality,Movie,JioCinema,Comedy,5.4,63,117.0,2022,54,54,5.76,Recent,2180,6.86,68.5,152111,20.3,694
s12292,Squid Game,TV Show,Apple TV+,Documentary,5.7,61,,2018,4,4,5.86,Recent,1065,6.91,68.65,61809,3.64,360
s12293,When You Return,Movie,Netflix,Fantasy,7.6,73,82.0,2019,250,250,7.48,Recent,286,6.76,67.0,13827,49.88,83
s12294,The Last of Us,TV Show,Apple TV+,Crime,5.2,54,,2001,29,29,5.28,Older,1002,6.83,68.01,65679,20.92,261
s12295,Between Lines,Movie,HBO Max,Drama,7.5,73,62.0,2020,1,1,7.42,Recent,2832,6.82,67.28,188250,20.92,853
s12296,In the Depths of Night,Movie,Hulu,Comedy,5.8,59,65.0,2026,494,494,5.84,Recent,2180,6.86,68.5,152111,20.3,694
s12297,The Queen's Gambit,Movie,HBO Max,Comedy,6.2,60,114.0,2026,4,4,6.12,Recent,2180,6.86,68.5,152111,20.3,694
s12298,The Last Witness,Movie,Netflix,Documentary,5.8,63,132.0,2015,43,43,6.0,Mid,1065,6.91,68.65,61809,3.64,360
s12299,Revelation,Movie,Amazon Prime Video,Action,6.4,50,95.0,1983,6,6,5.84,Older,1078,6.78,67.18,72029,49.17,321
s12300,Ozark,TV Show,Disney+,Reality TV,8.3,82,,2013,71,71,8.26,Mid,618,6.56,65.36,37974,,146
s12301,A Quiet Place,Movie,Peacock,Thriller,6.8,60,81.0,2007,1,1,6.48,Mid,1155,6.79,67.52,83691,20.39,367
s12302,Lupin,TV Show,Netflix,Sci-Fi,4.9,60,,2017,2,2,5.34,Recent,873,6.85,68.19,83711,48.59,303
s12303,The Last Summer,Movie,Netflix,Fantasy,6.8,61,121.0,2023,29,29,6.52,Recent,286,6.76,67.0,13827,49.88,83
s12304,Between Tomorrow and Never,Movie,Netflix,Romance,8.3,80,67.0,2016,15,15,8.18,Recent,590,6.8,67.26,45855,19.1,187
s12305,The Empress,TV Show,Netflix,Reality TV,7.0,68,,1986,2,2,6.92,Older,618,6.56,65.36,37974,,146
s12306,The Last Summer,Movie,Disney+,Crime,8.3,73,136.0,2026,20,20,7.9,Recent,1002,6.83,68.01,65679,20.92,261
s12307,A Quiet Place,Movie,Netflix,Horror,3.8,36,128.0,2002,14,14,3.72,Older,519,6.55,64.52,39706,21.33,128
s12308,The White Lotus: Legacy,TV Show,Apple TV+,Crime,8.8,83,,1998,34,34,8.6,Older,1002,6.83,68.01,65679,20.92,261
s12309,In the Shadow of Giants,Movie,Netflix,Comedy,7.1,69,112.0,1995,82,82,7.02,Older,2180,6.86,68.5,152111,20.3,694
s12310,When the Stars Fall,Movie,Paramount+,Documentary,6.2,69,91.0,2011,8,8,6.48,Mid,1065,6.91,68.65,61809,3.64,360
s12311,In the Heart of Winter,Movie,Netflix,Action,6.0,62,98.0,2017,3,3,6.08,Recent,1078,6.78,67.18,72029,49.17,321
s12312,Wednesday: Origins,TV Show,Amazon Prime Video,Reality TV,7.5,69,,2018,12,12,7.26,Recent,618,6.56,65.36,37974,,146
s12313,Dark: Return,TV Show,HBO Max,Thriller,8.4,84,,2010,464,464,8.4,Mid,1155,6.79,67.52,83691,20.39,367
s12314,A Distant Memory,Movie,Netflix,Drama,5.6,57,84.0,2022,261,261,5.64,Recent,2832,6.82,67.28,188250,20.92,853
s12315,The Pilgrim,Movie,Disney+,Thriller,5.7,46,137.0,2018,14,14,5.26,Recent,1155,6.79,67.52,83691,20.39,367
s12316,The Last Whisper,Movie,Netflix,Animation,5.8,44,84.0,2020,7,7,5.24,Recent,876,6.8,67.75,72738,52.61,267
s12317,Beyond Forever,Movie,HBO Max,Animation,8.0,85,100.0,1994,10,10,8.2,Older,876,6.8,67.75,72738,52.61,267
s12318,When Love Breaks,Movie,Hulu,Thriller,5.1,56,121.0,2015,31,31,5.3,Mid,1155,6.79,67.52,83691,20.39,367
s12319,Echoes,Movie,Disney+,Mystery,7.1,79,123.0,2013,369,369,7.42,Mid,368,6.97,69.91,26928,18.61,156
s12320,The Night Agent,TV Show,Disney+,Sports,7.0,65,,2010,458,458,6.8,Mid,76,6.82,68.59,11368,,26
s12321,The Last Dance,Movie,HBO Max,Sci-Fi,7.1,78,119.0,2022,18,18,7.38,Recent,873,6.85,68.19,83711,48.59,303
s12322,The Empress,TV Show,Netflix,Documentary,6.2,70,,2021,5,5,6.52,Recent,1065,6.91,68.65,61809,3.64,360
s12323,Paradox,Movie,Netflix,Sci-Fi,8.3,88,121.0,1987,686,686,8.5,Older,873,6.85,68.19,83711,48.59,303
s12324,The Hunter,Movie,Netflix,Horror,5.6,43,115.0,2020,0,0,5.08,Recent,519,6.55,64.52,39706,21.33,128
s12325,Between Us,Movie,Paramount+,Adventure,6.6,66,132.0,2025,0,0,6.6,Recent,332,6.86,67.9,29049,19.63,104
s12326,A Broken Promise,Movie,Hulu,Comedy,7.4,70,84.0,2019,4,4,7.24,Recent,2180,6.86,68.5,152111,20.3,694
s12327,A Distant Memory,Movie,Disney+,Adventure,7.3,62,137.0,2013,29,29,6.86,Mid,332,6.86,67.9,29049,19.63,104
s12328,The Last Journey,Movie,Hulu,Thriller,5.5,56,143.0,2025,9,9,5.54,Recent,1155,6.79,67.52,83691,20.39,367
s12329,Only Murders,TV Show,HBO Max,Crime,6.6,65,,2026,13,13,6.56,Recent,1002,6.83,68.01,65679,20.92,261
s12330,Eclipse,Movie,Amazon Prime Video,Thriller,6.7,80,127.0,1993,6,6,7.22,Older,1155,6.79,67.52,83691,20.39,367
s12331,Beyond the Horizon,Movie,Netflix,Comedy,5.9,69,75.0,2023,2,2,6.3,Recent,2180,6.86,68.5,152111,20.3,694
s12332,The Gentlemen,TV Show,Netflix,Kids,5.6,52,,2016,3,3,5.44,Recent,388,6.81,67.13,28861,,114
s12333,The Witcher,TV Show,HBO Max,Drama,6.8,66,,2021,3,3,6.72,Recent,2832,6.82,67.28,188250,20.92,853
s12334,Stranger Things,TV Show,Paramount+,Drama,6.0,58,,2012,4,4,5.92,Mid,2832,6.82,67.28,188250,20.92,853
s12335,The Cartographer,Movie,HBO Max,Comedy,7.5,79,131.0,2021,0,0,7.66,Recent,2180,6.86,68.5,152111,20.3,694
s12336,Vertigo,Movie,Apple TV+,Action,7.8,87,101.0,1999,7,7,8.16,Older,1078,6.78,67.18,72029,49.17,321
s12337,A Fragile Heart,Movie,Amazon Prime Video,Fantasy,7.6,67,140.0,1992,17,17,7.24,Older,286,6.76,67.0,13827,49.88,83
s12338,Lupin,TV Show,Netflix,Animation,8.2,80,,2019,1,1,8.12,Recent,876,6.8,67.75,72738,52.61,267
s12339,Severance: Revenge,TV Show,Amazon Prime Video,Drama,6.0,68,,2021,36,36,6.32,Recent,2832,6.82,67.28,188250,20.92,853
s12340,The Astronaut,Movie,Disney+,Comedy,6.5,80,178.0,2021,50,50,7.1,Recent,2180,6.86,68.5,152111,20.3,694
s12341,Beyond Forever,Movie,Netflix,Drama,6.8,62,143.0,2012,23,23,6.56,Mid,2832,6.82,67.28,188250,20.92,853
s12342,When the Stars Fall,Movie,Netflix,Musical,6.6,72,109.0,2023,0,0,6.84,Recent,96,6.72,65.12,4813,21.48,34
s12343,The Sandman,TV Show,Hulu,Animation,7.0,63,,2014,15,15,6.72,Mid,876,6.8,67.75,72738,52.61,267
s12344,Labyrinth,Movie,Netflix,Romance,7.6,75,108.0,2005,25,25,7.56,Older,590,6.8,67.26,45855,19.1,187
s12345,House of Cards,TV Show,Amazon Prime Video,Drama,7.0,70,,2024,2,2,7.0,Recent,2832,6.82,67.28,188250,20.92,853
s12346,Fallout,TV Show,Disney+,Reality TV,5.1,45,,2015,98,98,4.86,Mid,618,6.56,65.36,37974,,146
s12347,Between Us,Movie,Amazon Prime Video,Thriller,7.5,76,119.0,1997,2,2,7.54,Older,1155,6.79,67.52,83691,20.39,367
s12348,The White Lotus,TV Show,Peacock,Thriller,5.8,59,,2010,5,5,5.84,Mid,1155,6.79,67.52,83691,20.39,367
s12349,The Recruit,TV Show,Netflix,Drama,6.6,54,,2001,8,8,6.12,Older,2832,6.82,67.28,188250,20.92,853
s12350,In the Name of Love,Movie,Netflix,Romance,8.4,85,102.0,2009,10,10,8.44,Mid,590,6.8,67.26,45855,19.1,187
s12351,The Last Summer,Movie,Amazon Prime Video,Crime,8.2,88,95.0,2017,1,1,8.44,Recent,1002,6.83,68.01,65679,20.92,261
s12352,The Watchmaker,Movie,Netflix,Sci-Fi,5.6,78,84.0,2022,0,0,6.48,Recent,873,6.85,68.19,83711,48.59,303
s12353,The Last Journey,Movie,Paramount+,Thriller,6.0,59,95.0,1987,2,2,5.96,Older,1155,6.79,67.52,83691,20.39,367
s12354,Beyond Shadows,Movie,Amazon Prime Video,Romance,4.9,32,115.0,2026,5,5,4.22,Recent,590,6.8,67.26,45855,19.1,187
s12355,The Empress,TV Show,Amazon Prime Video,Drama,7.4,64,,2012,21,21,7.0,Mid,2832,6.82,67.28,188250,20.92,853
s12356,Echoes,Movie,JioCinema,Romance,6.9,66,130.0,2025,1,1,6.78,Recent,590,6.8,67.26,45855,19.1,187
s12357,When Night Comes,Movie,Disney+,Adventure,6.5,63,140.0,2021,4,4,6.42,Recent,332,6.86,67.9,29049,19.63,104
s12358,The Recruit,TV Show,Hulu,Crime,5.4,48,,2017,13,13,5.16,Recent,1002,6.83,68.01,65679,20.92,261
